,Sales Order,Stage,Total Distance
342,29072316,STG3,189.58333333333334
343,29072341,STG3,44.083333333333336
344,29072442,STG3,238.08333333333334
345,29072515,STG3,728.3333333333335
346,29072562,STG3,900.9166666666675
347,29072661,STG3,118.41666666666666
348,29072695,STG3,158.83333333333331
349,29072739,STG3,108.75
350,29072821,STG3,562.7500000000005
351,29072823,STG3,286.33333333333337
352,29072929,STG3,427.3333333333333
353,29072979,STG3,628.2916666666681
354,29072982,STG3,84.5
355,29073055,STG3,78.0
356,29073060,STG3,255.83333333333334
357,29073104,STG3,254.0
358,29073124,STG3,507.9166666666667
359,29073129,STG3,386.9166666666667
360,29073140,STG3,278.25
361,29073141,STG3,229.75
362,29073155,STG3,304.08333333333337
363,29073186,STG3,510.4583333333338
364,29073187,STG3,52.16666666666667
365,29073195,STG3,519.4166666666664
366,29073410,STG3,376.9583333333341
367,29073436,STG3,150.75
368,29073477,STG3,2279.875000000001
369,29073485,STG3,166.91666666666669
370,29073504,STG3,263.66666666666663
371,29073621,STG3,181.25
372,29073716,STG3,534.4583333333339
373,29073719,STG3,149.16666666666669
374,29073744,STG3,984.4166666666666
375,29073772,STG3,790.0000000000002
376,29073909,STG3,116.83333333333333
377,29073914,STG3,279.83333333333337
378,29074023,STG3,727.4999999999999
379,29074094,STG3,907.0833333333342
380,29074133,STG3,1563.708333333333
381,29074151,STG3,510.4583333333338
382,29074207,STG3,94.16666666666667
383,29074250,STG3,94.16666666666667
384,29074256,STG3,158.83333333333331
385,29074287,STG3,467.5
386,29074305,STG3,873.8333333333339
387,29074306,STG3,157.25
388,29074331,STG3,52.16666666666667
389,29074332,STG3,94.16666666666667
390,29074400,STG3,378.5833333333333
391,29074438,STG3,456.95833333333326
392,29074446,STG3,378.5833333333333
393,29074475,STG3,770.5416666666664
394,29074488,STG3,312.16666666666663
395,29074511,STG3,2288.0833333333344
396,29074520,STG3,44.083333333333336
397,29074547,STG3,158.58333333333334
398,29074571,STG3,157.0
399,29074603,STG3,510.4583333333337
400,29074642,STG3,916.2083333333334
401,29074742,STG3,534.4583333333339
402,29074745,STG3,213.58333333333337
403,29074750,STG3,1744.5000000000011
404,29075001,STG3,229.75
405,29075023,STG3,52.16666666666667
406,29075237,STG3,611.0000000000006
407,29075814,STG3,150.5
408,29076939,STG3,996.000000000001
409,29077396,STG3,205.5
410,29077709,STG3,528.3749999999998
411,29077721,STG3,1251.4166666666674
412,29077872,STG3,393.1666666666667
413,29078088,STG3,110.33333333333334
414,29078136,STG3,482.3333333333333
415,29078148,STG3,142.66666666666669
416,29078258,STG3,157.0
417,29078561,STG3,44.083333333333336
418,29078588,STG3,245.91666666666669
419,29078603,STG3,320.6666666666667
420,29078680,STG3,44.083333333333336
421,29078688,STG3,92.33333333333334
422,29078689,STG3,401.25
423,29078700,STG3,92.33333333333334
424,29078762,STG3,262.08333333333337
425,29078892,STG3,100.66666666666666
426,29078907,STG3,1855.2083333333335
427,29079012,STG3,44.083333333333336
428,29079100,STG3,1793.416666666668
429,29079253,STG3,482.3333333333333
430,29079277,STG3,221.91666666666666
431,29079292,STG3,385.3333333333333
432,29079332,STG3,52.16666666666667
433,29079343,STG3,141.08333333333331
434,29079388,STG3,124.66666666666667
435,29079390,STG3,36.0
436,29079433,STG3,754.500000000001
437,29079526,STG3,595.3333333333338
438,29079535,STG3,448.9999999999999
439,29079580,STG3,378.5833333333333
440,29079615,STG3,94.16666666666667
441,29079620,STG3,102.25
442,29079640,STG3,458.5416666666673
443,29079643,STG3,84.5
444,29079658,STG3,2150.7500000000005
445,29079695,STG3,157.25
446,29079705,STG3,94.16666666666667
447,29079710,STG3,415.4166666666667
448,29079716,STG3,459.4166666666667
449,29079736,STG3,304.08333333333337
450,29079756,STG3,158.83333333333331
451,29079796,STG3,221.91666666666666
452,29079799,STG3,52.16666666666667
453,29079846,STG3,2320.0000000000014
454,29079896,STG3,304.08333333333337
455,29079908,STG3,221.66666666666666
456,29079915,STG3,386.9166666666667
457,29079922,STG3,229.75
458,29079940,STG3,52.16666666666667
459,29080013,STG3,346.5
460,29080030,STG3,543.4166666666665
461,29080054,STG3,1465.7500000000007
462,29080055,STG3,52.16666666666667
463,29080062,STG3,271.75
464,29080105,STG3,482.3333333333332
465,29080143,STG3,94.16666666666667
466,29080145,STG3,385.3333333333333
467,29080180,STG3,52.16666666666667
468,29080251,STG3,1352.3333333333346
469,29080276,STG3,166.91666666666669
470,29080282,STG3,44.083333333333336
471,29080290,STG3,2263.958333333334
472,29080358,STG3,482.3333333333333
473,29080392,STG3,1194.0416666666672
474,29080404,STG3,263.66666666666663
475,29080470,STG3,246.16666666666666
476,29080515,STG3,378.5833333333333
477,29080520,STG3,278.25
478,29080540,STG3,102.0
479,29080549,STG3,94.16666666666667
480,29080561,STG3,157.0
481,29080563,STG3,197.41666666666666
482,29080570,STG3,94.16666666666667
483,29080609,STG3,118.16666666666667
484,29080611,STG3,510.4583333333334
485,29080635,STG3,116.83333333333333
486,29080642,STG3,519.4166666666667
487,29080645,STG3,296.0
488,29080649,STG3,401.95833333333394
489,29080652,STG3,985.9166666666673
490,29080653,STG3,1263.2916666666667
491,29080654,STG3,858.7083333333336
492,29080657,STG3,733.4166666666665
493,29080659,STG3,587.8750000000013
494,29080660,STG3,939.1666666666669
495,29080664,STG3,385.0833333333333
496,29080666,STG3,1757.0416666666686
497,29080667,STG3,528.3749999999999
498,29080668,STG3,1691.7083333333342
499,29080669,STG3,1454.0416666666674
500,29080672,STG3,741.3750000000005
501,29080673,STG3,353.0
502,29080675,STG3,882.0416666666671
503,29080676,STG3,557.875
504,29080677,STG3,102.0
505,29080679,STG3,680.8333333333347
506,29080680,STG3,693.7500000000002
507,29080681,STG3,534.4583333333337
508,29080682,STG3,1615.0416666666674
509,29080683,STG3,2169.0416666666683
510,29080685,STG3,1855.7083333333348
511,29080686,STG3,2110.75
512,29080688,STG3,911.7916666666667
513,29080689,STG3,1047.3333333333337
514,29080690,STG3,2721.458333333335
515,29080691,STG3,519.1666666666677
516,29080692,STG3,2466.291666666668
517,29080694,STG3,271.75
518,29080695,STG3,133.0
519,29080696,STG3,3392.7916666666697
520,29080711,STG3,543.4166666666665
521,29080724,STG3,854.6666666666667
522,29080758,STG3,433.5833333333333
523,29080764,STG3,442.62500000000074
524,29080767,STG3,1397.041666666667
525,29080782,STG3,1114.125
526,29080791,STG3,320.4166666666667
527,29080796,STG3,44.083333333333336
528,29080808,STG3,1600.0416666666677
529,29080816,STG3,44.083333333333336
530,29080823,STG3,814.3750000000006
531,29080832,STG3,809.9583333333333
532,29080874,STG3,124.66666666666667
533,29081001,STG3,282.1666666666667
534,29081040,STG3,1486.750000000001
535,29081043,STG3,347.95833333333337
536,29081044,STG3,8695.375000000005
537,29081117,STG3,320.4166666666667
538,29081297,STG3,427.3333333333333
539,29081416,STG3,221.66666666666669
540,29081628,STG3,449.7499999999999
541,29081762,STG3,102.25
542,29082332,STG3,362.4166666666667
543,29082984,STG3,102.25
544,29083940,STG3,776.833333333334
545,29084180,STG3,1029.5000000000005
546,29084278,STG3,76.41666666666666
547,29084291,STG3,221.66666666666666
548,29084379,STG3,459.4166666666667
549,29084380,STG3,427.3333333333333
550,29084381,STG3,116.83333333333333
551,29084384,STG3,427.3333333333333
552,29084493,STG3,191.16666666666669
553,29084562,STG3,635.7500000000006
554,29084597,STG3,94.16666666666667
555,29084740,STG3,157.0
556,29085032,STG3,124.66666666666667
557,29085079,STG3,118.16666666666667
558,29085086,STG3,126.25
559,29085165,STG3,68.08333333333333
560,29085215,STG3,44.083333333333336
561,29085262,STG3,312.5833333333333
562,29085277,STG3,158.58333333333334
563,29085338,STG3,1684.7916666666683
564,29085341,STG3,534.4583333333338
565,29085343,STG3,337.5416666666672
566,29085425,STG3,490.1666666666667
567,29085441,STG3,417.4166666666667
568,29085449,STG3,665.708333333333
569,29085471,STG3,44.083333333333336
570,29085492,STG3,510.4583333333339
571,29085547,STG3,44.083333333333336
572,29085551,STG3,1810.6249999999998
573,29085576,STG3,118.41666666666666
574,29085577,STG3,118.41666666666666
575,29085659,STG3,181.25
576,29085660,STG3,94.16666666666667
577,29085661,STG3,641.2083333333337
578,29085719,STG3,467.5
579,29085722,STG3,157.25
580,29085723,STG3,116.83333333333333
581,29085769,STG3,1267.7083333333335
582,29085806,STG3,60.0
583,29085810,STG3,102.0
584,29085829,STG3,94.16666666666667
585,29085836,STG3,140.83333333333331
586,29085838,STG3,142.41666666666666
587,29085843,STG3,84.5
588,29085844,STG3,149.16666666666669
589,29085846,STG3,543.4166666666665
590,29085848,STG3,142.41666666666666
591,29085849,STG3,52.16666666666667
592,29085868,STG3,52.16666666666667
593,29085943,STG3,559.7083333333339
594,29085963,STG3,4031.000000000003
595,29085965,STG3,1657.5416666666667
596,29086014,STG3,102.0
597,29086031,STG3,2813.2500000000023
598,29086071,STG3,76.41666666666666
599,29086090,STG3,377.25
600,29086093,STG3,543.4166666666669
601,29086102,STG3,535.4583333333333
602,29086159,STG3,76.41666666666666
603,29086160,STG3,76.41666666666666
604,29086203,STG3,263.66666666666663
605,29086274,STG3,1429.125000000001
606,29086297,STG3,700.0416666666671
607,29086357,STG3,817.2500000000005
608,29086358,STG3,175.0000000000001
609,29086433,STG3,510.4583333333337
610,29086443,STG3,296.0
611,29086513,STG3,92.33333333333334
612,29086518,STG3,625.1666666666671
613,29086534,STG3,52.16666666666667
614,29086560,STG3,116.83333333333333
615,29086568,STG3,124.66666666666667
616,29086589,STG3,36.0
617,29086600,STG3,1155.5833333333333
618,29086604,STG3,1029.5000000000005
619,29086606,STG3,435.1666666666667
620,29086609,STG3,426.20833333333377
621,29086612,STG3,231.33333333333334
622,29086613,STG3,519.4166666666667
623,29086645,STG3,534.4583333333338
624,29086683,STG3,2004.7500000000011
625,29086692,STG3,1029.5000000000005
626,29086727,STG3,108.5
627,29086729,STG3,102.0
628,29086736,STG3,1005.0
629,29086737,STG3,1727.9583333333344
630,29086739,STG3,728.4583333333336
631,29086741,STG3,141.08333333333331
632,29086753,STG3,516.25
633,29086782,STG3,166.91666666666669
634,29086869,STG3,928.0416666666666
635,29086946,STG3,197.66666666666666
636,29086956,STG3,219.08333333333343
637,29087017,STG3,157.25
638,29087029,STG3,229.75
639,29087047,STG3,1910.7500000000014
640,29087048,STG3,294.4166666666667
641,29087050,STG3,524.0833333333333
642,29087098,STG3,263.66666666666663
643,29087122,STG3,2715.4583333333344
644,29087123,STG3,826.1250000000002
645,29087158,STG3,3088.8750000000014
646,29087167,STG3,346.5
647,29087181,STG3,76.41666666666666
648,29087197,STG3,94.16666666666667
649,29087224,STG3,378.5833333333333
650,29087244,STG3,467.5
651,29087257,STG3,543.4166666666665
652,29087335,STG3,465.0416666666666
653,29087355,STG3,554.6666666666672
654,29087361,STG3,510.4583333333337
655,29087369,STG3,52.16666666666667
656,29087384,STG3,133.0
657,29087387,STG3,263.66666666666663
658,29087422,STG3,157.0
659,29087423,STG3,157.0
660,29087426,STG3,76.41666666666666
661,29087471,STG3,635.2500000000006
662,29087477,STG3,221.66666666666666
663,29087485,STG3,671.7500000000005
664,29087673,STG3,328.33333333333337
665,29087954,STG3,174.75000000000006
666,29088490,STG3,540.25
667,29088495,STG3,60.25
668,29088590,STG3,386.9166666666667
669,29089902,STG3,519.4166666666671
670,29090812,STG3,514.5000000000005
671,29091176,STG3,1706.0416666666686
672,29091359,STG3,346.5
673,29091371,STG3,44.083333333333336
674,29091475,STG3,584.0833333333331
675,29091482,STG3,205.5
676,29091637,STG3,482.3333333333333
677,29091651,STG3,427.3333333333333
678,29091652,STG3,459.4166666666667
679,29092094,STG3,1760.6666666666674
680,29092159,STG3,482.3333333333333
681,29092247,STG3,44.083333333333336
682,29092371,STG3,255.58333333333348
683,29092381,STG3,923.3750000000003
684,29092398,STG3,1466.6666666666667
685,29092439,STG3,1114.750000000001
686,29092475,STG3,263.66666666666663
687,29092508,STG3,879.0416666666675
688,29092570,STG3,1255.3333333333337
689,29092653,STG3,94.16666666666667
690,29092655,STG3,263.66666666666663
691,29092765,STG3,543.4166666666666
692,29092776,STG3,263.66666666666663
693,29092824,STG3,1353.7500000000007
694,29092856,STG3,482.3333333333333
695,29092900,STG3,255.58333333333334
696,29092944,STG3,378.5833333333333
697,29092959,STG3,278.25
698,29092961,STG3,263.66666666666663
699,29092988,STG3,395.0
700,29093005,STG3,482.3333333333333
701,29093058,STG3,2515.4166666666683
702,29093082,STG3,116.45833333333333
703,29093120,STG3,1349.583333333334
704,29093141,STG3,207.08333333333331
705,29093221,STG3,385.3333333333333
706,29093234,STG3,263.66666666666663
707,29093271,STG3,142.41666666666666
708,29093273,STG3,262.08333333333337
709,29093274,STG3,370.75
710,29093372,STG3,482.3333333333332
711,29093483,STG3,304.08333333333337
712,29093487,STG3,312.16666666666697
713,29093513,STG3,1222.750000000001
714,29093522,STG3,442.37500000000085
715,29093527,STG3,534.4583333333339
716,29093530,STG3,262.08333333333337
717,29093536,STG3,781.9166666666672
718,29093568,STG3,899.1249999999998
719,29093608,STG3,182.8333333333334
720,29093613,STG3,1599.4166666666672
721,29093720,STG3,334.70833333333337
722,29093744,STG3,534.4583333333338
723,29093825,STG3,558.5833333333338
724,29093894,STG3,158.58333333333334
725,29093925,STG3,246.16666666666666
726,29093948,STG3,102.25
727,29093964,STG3,3846.6250000000014
728,29093973,STG3,124.66666666666667
729,29094000,STG3,149.16666666666669
730,29094004,STG3,229.75
731,29094006,STG3,183.08333333333331
732,29094009,STG3,76.41666666666666
733,29094018,STG3,44.083333333333336
734,29094027,STG3,5020.500000000002
735,29094033,STG3,158.83333333333331
736,29094037,STG3,278.25
737,29094038,STG3,94.16666666666667
738,29094039,STG3,44.083333333333336
739,29094060,STG3,44.083333333333336
740,29094085,STG3,60.0
741,29094087,STG3,110.33333333333334
742,29094095,STG3,490.1666666666667
743,29094117,STG3,360.20833333333337
744,29094125,STG3,419.0
745,29094203,STG3,246.16666666666669
746,29094263,STG3,1445.4166666666674
747,29094294,STG3,274.08333333333337
748,29094296,STG3,659.6250000000002
749,29094310,STG3,923.625000000001
750,29094455,STG3,100.66666666666667
751,29094463,STG3,36.0
752,29094465,STG3,2024.708333333335
753,29094467,STG3,215.41666666666666
754,29094512,STG3,534.4583333333338
755,29094528,STG3,1963.1666666666674
756,29094535,STG3,165.08333333333331
757,29094537,STG3,36.0
758,29094571,STG3,286.33333333333337
759,29094580,STG3,286.33333333333337
760,29094593,STG3,2066.5416666666674
761,29094604,STG3,245.91666666666666
762,29094619,STG3,189.58333333333334
763,29094631,STG3,238.08333333333334
764,29094729,STG3,534.4583333333338
765,29094760,STG3,44.083333333333336
766,29094765,STG3,254.0
767,29094772,STG3,320.6666666666667
768,29094777,STG3,44.083333333333336
769,29094785,STG3,60.0
770,29094805,STG3,44.083333333333336
771,29094816,STG3,158.58333333333334
772,29094827,STG3,44.083333333333336
773,29094853,STG3,191.16666666666669
774,29094876,STG3,215.16666666666669
775,29094883,STG3,508.1666666666667
776,29094891,STG3,44.083333333333336
777,29094900,STG3,591.1666666666672
778,29094919,STG3,417.4166666666667
779,29094935,STG3,142.41666666666666
780,29094959,STG3,378.5833333333333
781,29095174,STG3,108.5
782,29095361,STG3,862.8750000000009
783,29095764,STG3,427.3333333333333
784,29096182,STG3,60.0
785,29096233,STG3,60.0
786,29096347,STG3,2275.666666666667
787,29098405,STG3,427.3333333333333
788,29098409,STG3,401.25
789,29098484,STG3,215.16666666666669
790,29098563,STG3,197.66666666666666
791,29098695,STG3,510.4583333333335
792,29098696,STG3,2373.2083333333344
793,29098770,STG3,534.4583333333335
794,29098873,STG3,971.625000000001
795,29099072,STG3,378.5833333333333
796,29099165,STG3,304.08333333333337
797,29099289,STG3,189.58333333333334
798,29099297,STG3,508.1666666666667
799,29099375,STG3,94.16666666666667
800,29099397,STG3,158.58333333333334
