,Sales Order,Stage,Total Distance
1484,29143789,STG2,523.4583333333335
1485,29143810,STG2,133.0
1486,29143920,STG2,336.5833333333333
1487,29143938,STG2,278.25
1488,29144021,STG2,361.0833333333333
1489,29144109,STG2,2300.0833333333353
1490,29144112,STG2,988.0416666666665
1491,29144168,STG2,148.91666666666669
1492,29144181,STG2,519.416666666667
1493,29144190,STG2,510.45833333333337
1494,29144255,STG2,247.75
1495,29144275,STG2,100.41666666666666
1496,29144296,STG2,336.5833333333333
1497,29144341,STG2,343.79166666666674
1498,29144352,STG2,133.0
1499,29144407,STG2,36.0
1500,29144424,STG2,148.91666666666669
1501,29144430,STG2,336.5833333333333
1502,29144466,STG2,507.9166666666667
1503,29144478,STG2,336.5833333333333
1504,29144491,STG2,126.5
1505,29144528,STG2,100.41666666666666
1506,29144536,STG2,183.08333333333331
1507,29144540,STG2,100.41666666666666
1508,29144546,STG2,278.25
1509,29144547,STG2,100.41666666666666
1510,29144591,STG2,592.1666666666665
1511,29144612,STG2,100.41666666666666
1512,29144620,STG2,100.41666666666666
1513,29144623,STG2,729.3750000000003
1514,29144629,STG2,148.91666666666669
1515,29144671,STG2,100.41666666666666
1516,29144712,STG2,336.5833333333333
1517,29144728,STG2,148.91666666666669
1518,29144732,STG2,100.41666666666666
1519,29144749,STG2,148.91666666666669
1520,29144769,STG2,802.083333333333
1521,29144771,STG2,534.4583333333336
1522,29144826,STG2,385.3333333333333
1523,29144827,STG2,519.4166666666665
1524,29144833,STG2,247.75
1525,29144867,STG2,838.5000000000008
1526,29144874,STG2,100.41666666666666
1527,29144890,STG2,100.41666666666666
1528,29145065,STG2,182.83333333333331
1529,29145089,STG2,36.0
1530,29145101,STG2,116.58333333333334
1531,29145179,STG2,116.58333333333334
1532,29145201,STG2,1286.6250000000007
1533,29145215,STG2,52.16666666666667
1534,29145293,STG2,3032.791666666668
1535,29145345,STG2,1810.8750000000002
1536,29145415,STG2,44.083333333333336
1537,29145416,STG2,52.16666666666667
1538,29145417,STG2,534.4583333333337
1539,29145426,STG2,519.4166666666666
1540,29145436,STG2,671.0416666666665
1541,29145493,STG2,1283.0833333333333
1542,29145550,STG2,449.75
1543,29145584,STG2,149.16666666666669
1544,29145627,STG2,150.75
1545,29145663,STG2,149.16666666666669
1546,29145675,STG2,456.95833333333326
1547,29145686,STG2,199.25
1548,29145728,STG2,322.70833333333337
1549,29145734,STG2,44.083333333333336
1550,29145755,STG2,528.3749999999998
1551,29145773,STG2,2004.1250000000005
1552,29145841,STG2,197.41666666666666
1553,29145842,STG2,558.0
1554,29145843,STG2,346.5
1555,29145891,STG2,369.6250000000002
1556,29145936,STG2,1333.1666666666665
1557,29145950,STG2,197.41666666666666
1558,29145984,STG2,523.4583333333335
1559,29145991,STG2,523.4583333333335
1560,29145998,STG2,506.3333333333333
1561,29146014,STG2,519.4166666666665
1562,29146022,STG2,646.7916666666665
1563,29146062,STG2,44.083333333333336
1564,29146080,STG2,296.0
1565,29146096,STG2,5100.083333333334
1566,29146136,STG2,425.75
1567,29146173,STG2,102.0
1568,29146188,STG2,506.3333333333333
1569,29146273,STG2,279.83333333333337
1570,29146282,STG2,221.66666666666666
1571,29146292,STG2,182.83333333333331
1572,29146301,STG2,408.4583333333335
1573,29146304,STG2,433.8333333333333
1574,29146310,STG2,1651.2916666666674
1575,29146425,STG2,44.083333333333336
1576,29146446,STG2,52.16666666666667
1577,29146450,STG2,671.8750000000003
1578,29146452,STG2,44.083333333333336
1579,29146455,STG2,830.4166666666667
1580,29146457,STG2,68.08333333333333
1581,29146460,STG2,279.83333333333337
1582,29146520,STG2,344.6666666666667
1583,29146524,STG2,270.16666666666663
1584,29146560,STG2,108.75
1585,29146587,STG2,68.33333333333334
1586,29146882,STG2,124.66666666666667
1587,29147048,STG2,223.25
1588,29147300,STG2,44.083333333333336
1589,29147732,STG2,826.3750000000005
1590,29149305,STG2,1481.666666666667
1591,29149602,STG2,157.0
1592,29149883,STG2,36.0
1593,29150121,STG2,498.25
1594,29150166,STG2,36.0
1595,29150282,STG2,158.58333333333334
1596,29150407,STG2,474.25
1597,29150410,STG2,158.58333333333334
1598,29150417,STG2,100.41666666666666
1599,29150496,STG2,1720.791666666667
1600,29150612,STG2,197.41666666666666
1601,29150662,STG2,296.0
1602,29150664,STG2,36.0
1603,29150686,STG2,231.33333333333334
1604,29150706,STG2,84.5
1605,29150711,STG2,384.20833333333337
1606,29150725,STG2,100.41666666666666
1607,29150730,STG2,133.0
1608,29150732,STG2,148.91666666666669
1609,29150758,STG2,385.3333333333333
1610,29150767,STG2,36.0
1611,29150778,STG2,519.416666666667
1612,29150795,STG2,133.0
1613,29150854,STG2,182.83333333333331
1614,29150870,STG2,529.5833333333333
1615,29150896,STG2,182.83333333333331
1616,29150908,STG2,36.0
1617,29150986,STG2,36.0
1618,29151031,STG2,507.9166666666667
1619,29151111,STG2,2237.875000000001
1620,29151121,STG2,599.3750000000005
1621,29151135,STG2,133.0
1622,29151197,STG2,510.4583333333338
1623,29151239,STG2,36.0
1624,29151241,STG2,133.0
1625,29151269,STG2,558.9583333333338
1626,29151339,STG2,44.083333333333336
1627,29151378,STG2,182.83333333333331
1628,29151456,STG2,217.75
1629,29151479,STG2,336.5833333333333
1630,29151502,STG2,711.3333333333334
1631,29151518,STG2,100.41666666666666
1632,29151539,STG2,1635.2500000000005
1633,29151543,STG2,336.5833333333333
1634,29151557,STG2,320.25
1635,29151559,STG2,409.5833333333333
1636,29151560,STG2,255.58333333333334
1637,29151565,STG2,84.5
1638,29151571,STG2,1364.8333333333337
1639,29151581,STG2,52.16666666666667
1640,29151629,STG2,255.58333333333334
1641,29151821,STG2,566.0833333333333
1642,29151884,STG2,506.3333333333333
1643,29151888,STG2,142.66666666666669
1644,29151917,STG2,126.5
1645,29151922,STG2,182.83333333333331
1646,29151939,STG2,320.4166666666667
1647,29151991,STG2,133.0
1648,29152005,STG2,701.8333333333339
1649,29152016,STG2,419.25
1650,29152036,STG2,182.83333333333331
1651,29152073,STG2,36.0
1652,29152094,STG2,68.33333333333334
1653,29152136,STG2,296.0
1654,29152143,STG2,377.7083333333337
1655,29152159,STG2,1286.3333333333333
1656,29152172,STG2,173.41666666666666
1657,29152176,STG2,247.5
1658,29152272,STG2,980.2083333333338
1659,29152315,STG2,1185.8333333333346
1660,29152338,STG2,189.33333333333334
1661,29152368,STG2,971.6250000000005
1662,29152419,STG2,802.0000000000001
1663,29152420,STG2,729.2500000000003
1664,29152506,STG2,491.1250000000007
1665,29152532,STG2,449.75
1666,29152540,STG2,1404.8750000000011
1667,29152608,STG2,7371.041666666666
1668,29152613,STG2,84.25
1669,29152628,STG2,36.0
1670,29152636,STG2,68.08333333333333
1671,29152653,STG2,635.2500000000003
1672,29152663,STG2,1085.5833333333337
1673,29152673,STG2,519.4166666666665
1674,29152706,STG2,419.25
1675,29152738,STG2,490.1666666666667
1676,29152805,STG2,1675.4166666666677
1677,29152855,STG2,688.2916666666671
1678,29152897,STG2,385.3333333333333
1679,29152908,STG2,1797.1666666666672
1680,29152923,STG2,519.416666666667
1681,29152944,STG2,197.41666666666666
1682,29152955,STG2,1843.4583333333337
1683,29152962,STG2,189.33333333333334
1684,29153001,STG2,497.3749999999999
1685,29153059,STG2,2425.2083333333344
1686,29153063,STG2,534.4583333333338
1687,29153066,STG2,534.4583333333336
1688,29153081,STG2,693.0833333333331
1689,29153091,STG2,2734.625
1690,29153104,STG2,5137.500000000001
1691,29153179,STG2,68.08333333333333
1692,29153186,STG2,499.20833333333394
1693,29153188,STG2,538.5000000000005
1694,29153190,STG2,1198.7500000000002
1695,29153291,STG2,534.4583333333335
1696,29153327,STG2,591.9166666666673
1697,29153463,STG2,450.45833333333394
1698,29153788,STG2,254.0
1699,29153831,STG2,411.1666666666667
1700,29154212,STG2,133.0
1701,29154221,STG2,36.0
1702,29154765,STG2,68.33333333333334
1703,29154976,STG2,173.41666666666666
1704,29156283,STG2,76.16666666666667
1705,29157021,STG2,52.16666666666667
1706,29157541,STG2,296.0
1707,29157885,STG2,506.3333333333333
1708,29157907,STG2,102.0
1709,29157908,STG2,182.83333333333331
1710,29157937,STG2,148.91666666666669
1711,29157952,STG2,182.83333333333331
1712,29157974,STG2,336.5833333333333
1713,29158059,STG2,433.8333333333333
1714,29158324,STG2,126.5
1715,29158325,STG2,386.6666666666667
1716,29158462,STG2,255.58333333333334
1717,29158475,STG2,400.375
1718,29158541,STG2,353.0
1719,29158617,STG2,361.0833333333333
1720,29158626,STG2,506.3333333333333
1721,29158700,STG2,2065.1250000000014
1722,29158725,STG2,1591.4583333333346
1723,29158736,STG2,278.25
1724,29158758,STG2,676.0416666666667
1725,29158883,STG2,433.8333333333333
1726,29158945,STG2,603.9166666666664
1727,29159004,STG2,550.75
1728,29159143,STG2,346.5
1729,29159198,STG2,716.3333333333336
1730,29159232,STG2,126.5
1731,29159257,STG2,2113.083333333334
1732,29159326,STG2,133.0
1733,29159340,STG2,60.0
1734,29159350,STG2,806.1666666666667
1735,29159406,STG2,506.3333333333333
1736,29159510,STG2,1300.0416666666667
1737,29159526,STG2,166.91666666666669
1738,29159541,STG2,451.3333333333333
1739,29159561,STG2,369.6250000000002
1740,29159610,STG2,1474.1249999999995
1741,29159715,STG2,197.41666666666666
1742,29159732,STG2,116.58333333333334
1743,29159745,STG2,247.75
1744,29159791,STG2,996.1250000000001
1745,29159800,STG2,68.33333333333334
1746,29159830,STG2,1044.2500000000005
1747,29159832,STG2,567.7916666666665
1748,29159845,STG2,190.91666666666669
1749,29159858,STG2,60.0
1750,29159947,STG2,1109.0
1751,29159957,STG2,197.41666666666666
1752,29159960,STG2,621.083333333333
1753,29159968,STG2,523.4583333333335
1754,29159975,STG2,238.08333333333334
1755,29159987,STG2,60.25
1756,29159998,STG2,352.75
1757,29160029,STG2,534.4583333333336
1758,29160076,STG2,150.50000000000017
1759,29160171,STG2,980.0416666666665
1760,29160180,STG2,426.20833333333394
1761,29160259,STG2,235.25000000000045
1762,29160297,STG2,579.5416666666666
1763,29160307,STG2,668.5833333333344
1764,29160319,STG2,149.16666666666669
1765,29160350,STG2,1502.7916666666672
1766,29160353,STG2,1320.333333333333
1767,29160433,STG2,76.16666666666667
1768,29160463,STG2,344.6666666666667
1769,29160464,STG2,7398.166666666669
1770,29160487,STG2,36.0
1771,29160580,STG2,165.33333333333334
1772,29160592,STG2,1267.5833333333344
1773,29160598,STG2,221.66666666666669
1774,29160605,STG2,534.4583333333336
1775,29160608,STG2,534.4583333333337
1776,29160652,STG2,158.58333333333334
1777,29160682,STG2,1396.9166666666667
1778,29160684,STG2,588.0
1779,29160736,STG2,435.1666666666667
1780,29160748,STG2,583.8333333333333
1781,29160830,STG2,369.62500000000045
1782,29160847,STG2,142.41666666666666
1783,29160860,STG2,213.83333333333334
1784,29160931,STG2,60.25
1785,29161092,STG2,60.0
1786,29161093,STG2,92.33333333333334
1787,29161111,STG2,1551.5416666666672
1788,29161281,STG2,377.7083333333338
1789,29161389,STG2,239.41666666666666
1790,29162790,STG2,534.4583333333338
1791,29162792,STG2,1395.7500000000011
1792,29163101,STG2,190.91666666666669
1793,29164151,STG2,604.2916666666665
1794,29164442,STG2,903.2916666666673
1795,29164548,STG2,199.0
1796,29164630,STG2,52.16666666666667
1797,29164959,STG2,543.4166666666667
1798,29165024,STG2,223.25
1799,29165484,STG2,506.3333333333333
1800,29165520,STG2,506.3333333333333
1801,29165575,STG2,126.5
1802,29165576,STG2,1575.666666666667
1803,29165680,STG2,433.8333333333333
1804,29165774,STG2,534.4583333333336
1805,29165778,STG2,92.58333333333334
1806,29165801,STG2,3856.4166666666674
1807,29165955,STG2,100.41666666666666
1808,29166017,STG2,36.0
1809,29166029,STG2,108.75
1810,29166039,STG2,197.41666666666666
1811,29166085,STG2,2033.166666666667
1812,29166198,STG2,110.33333333333336
1813,29166256,STG2,419.0
1814,29166279,STG2,189.33333333333334
1815,29166307,STG2,197.66666666666666
1816,29166317,STG2,903.1666666666677
1817,29166382,STG2,451.33333333333337
1818,29166489,STG2,84.5
1819,29166494,STG2,534.4583333333336
1820,29166508,STG2,2486.2500000000005
1821,29166542,STG2,255.58333333333334
1822,29166550,STG2,100.66666666666667
1823,29166592,STG2,1360.4166666666686
1824,29166594,STG2,552.375
1825,29166677,STG2,451.3333333333333
1826,29166692,STG2,1144.2500000000007
1827,29166724,STG2,278.25
1828,29166747,STG2,352.75
1829,29166771,STG2,158.58333333333334
1830,29166772,STG2,278.25
1831,29166776,STG2,279.83333333333337
1832,29166783,STG2,124.66666666666666
1833,29166795,STG2,182.83333333333331
1834,29166807,STG2,628.4166666666665
1835,29166809,STG2,150.75
1836,29166827,STG2,278.25
1837,29166848,STG2,36.0
1838,29166949,STG2,393.4166666666666
1839,29166990,STG2,84.5
1840,29167055,STG2,239.4166666666668
1841,29167072,STG2,510.45833333333366
1842,29167089,STG2,2479.708333333334
1843,29167114,STG2,370.75
1844,29167152,STG2,1754.9583333333337
1845,29167299,STG2,760.7916666666671
1846,29167379,STG2,433.8333333333333
1847,29167406,STG2,920.9999999999997
1848,29167407,STG2,451.3333333333333
1849,29167476,STG2,183.08333333333331
1850,29167482,STG2,491.75
1851,29167485,STG2,507.9166666666667
1852,29167497,STG2,523.4583333333335
1853,29167517,STG2,1259.3750000000007
1854,29167519,STG2,237.83333333333337
1855,29167521,STG2,116.58333333333334
1856,29167522,STG2,483.6666666666667
1857,29167523,STG2,84.25
1858,29167524,STG2,279.83333333333366
1859,29167550,STG2,312.5833333333333
1860,29167572,STG2,60.0
1861,29167595,STG2,44.083333333333336
1862,29167603,STG2,190.91666666666669
1863,29167609,STG2,3000.208333333334
1864,29167613,STG2,5381.875000000001
1865,29167623,STG2,498.25
1866,29167701,STG2,126.25
1867,29167705,STG2,36.0
1868,29167767,STG2,2541.7916666666692
1869,29167806,STG2,278.25
1870,29167868,STG2,116.58333333333334
1871,29167908,STG2,223.5
1872,29167942,STG2,532.1666666666666
1873,29167971,STG2,385.3333333333333
1874,29167973,STG2,510.4583333333337
1875,29167999,STG2,181.25
1876,29168040,STG2,1441.6250000000002
1877,29168072,STG2,245.91666666666666
1878,29168101,STG2,174.75
1879,29168105,STG2,459.4166666666667
1880,29168117,STG2,935.3750000000007
1881,29168187,STG2,133.0
1882,29168590,STG2,213.83333333333334
1883,29168964,STG2,351.0
1884,29168965,STG2,181.25
1885,29171342,STG2,540.25
1886,29172307,STG2,60.25
1887,29172459,STG2,223.25
1888,29172501,STG2,467.5
1889,29172615,STG2,183.08333333333331
1890,29172651,STG2,506.3333333333333
1891,29172687,STG2,507.9166666666667
1892,29172710,STG2,911.5000000000005
1893,29172733,STG2,506.3333333333333
1894,29172776,STG2,8833.500000000002
1895,29172867,STG2,909.9583333333336
1896,29172871,STG2,622.5416666666666
1897,29172903,STG2,336.5833333333333
1898,29172943,STG2,534.4583333333335
1899,29172962,STG2,149.16666666666669
1900,29172973,STG2,183.08333333333331
1901,29173074,STG2,519.416666666667
1902,29173091,STG2,474.25
1903,29173092,STG2,528.375
1904,29173093,STG2,705.333333333333
1905,29173094,STG2,158.58333333333334
1906,29173096,STG2,158.58333333333334
1907,29173098,STG2,539.3750000000006
1908,29173099,STG2,158.58333333333334
1909,29173100,STG2,474.25
1910,29173102,STG2,524.3333333333333
1911,29173106,STG2,839.4999999999995
1912,29173108,STG2,528.375
1913,29173254,STG2,769.666666666667
1914,29173267,STG2,100.41666666666666
1915,29173285,STG2,344.6666666666667
1916,29173524,STG2,181.25
1917,29173816,STG2,734.4166666666663
1918,29173904,STG2,378.5833333333333
1919,29174015,STG2,1974.5000000000007
1920,29174054,STG2,126.5
1921,29174071,STG2,278.25
1922,29174114,STG2,540.2499999999999
1923,29174130,STG2,600.0
1924,29174179,STG2,987.6666666666672
1925,29174225,STG2,238.08333333333334
1926,29174241,STG2,132.75
1927,29174284,STG2,181.25
1928,29174465,STG2,543.4166666666664
1929,29174502,STG2,304.5
1930,29174561,STG2,182.83333333333331
1931,29174710,STG2,706.1250000000003
1932,29174715,STG2,616.2916666666666
1933,29174717,STG2,189.33333333333334
1934,29174974,STG2,102.0
1935,29174985,STG2,36.0
1936,29175000,STG2,599.3750000000005
1937,29175008,STG2,354.5833333333333
1938,29175026,STG2,148.91666666666669
1939,29175065,STG2,312.1666666666667
1940,29175092,STG2,183.08333333333331
1941,29175134,STG2,272.0
1942,29175173,STG2,433.8333333333333
1943,29175175,STG2,500.0833333333333
1944,29175244,STG2,538.5000000000002
1945,29175281,STG2,124.66666666666667
1946,29175283,STG2,915.0416666666673
1947,29175289,STG2,124.66666666666667
1948,29175330,STG2,410.0416666666672
1949,29175374,STG2,126.5
1950,29175389,STG2,36.0
1951,29175412,STG2,435.1666666666667
1952,29175413,STG2,611.3750000000003
1953,29175416,STG2,231.33333333333334
1954,29175417,STG2,543.4166666666671
1955,29175419,STG2,92.58333333333334
1956,29175420,STG2,68.33333333333334
1957,29175422,STG2,435.1666666666667
1958,29175424,STG2,392.41666666666674
1959,29175425,STG2,435.16666666666686
1960,29175426,STG2,238.08333333333334
1961,29175427,STG2,451.5833333333333
1962,29175430,STG2,424.6249999999999
1963,29175431,STG2,335.95833333333337
1964,29175434,STG2,68.33333333333334
1965,29175437,STG2,262.33333333333337
1966,29175438,STG2,3341.0
1967,29175439,STG2,247.75
1968,29175441,STG2,616.1666666666665
1969,29175444,STG2,839.1249999999999
1970,29175445,STG2,60.25
1971,29175539,STG2,1243.208333333334
1972,29175586,STG2,68.33333333333334
1973,29175598,STG2,223.25
1974,29175610,STG2,149.16666666666669
1975,29175644,STG2,410.041666666667
1976,29175708,STG2,542.7916666666667
1977,29175724,STG2,830.0416666666665
1978,29175775,STG2,36.0
1979,29175826,STG2,92.33333333333334
1980,29175845,STG2,44.083333333333336
1981,29175849,STG2,1551.5416666666672
1982,29175862,STG2,336.5833333333333
1983,29175863,STG2,116.58333333333334
1984,29175887,STG2,140.83333333333331
1985,29175904,STG2,604.0416666666665
1986,29175957,STG2,181.25
1987,29175958,STG2,543.4166666666669
1988,29176048,STG2,433.8333333333333
1989,29176070,STG2,36.0
1990,29176138,STG2,517.5833333333331
1991,29176182,STG2,52.16666666666667
1992,29176187,STG2,52.16666666666667
1993,29176192,STG2,149.16666666666669
1994,29176207,STG2,517.5833333333331
1995,29176221,STG2,213.83333333333334
1996,29176276,STG2,3177.125000000003
1997,29176308,STG2,1315.1666666666672
1998,29176340,STG2,411.1666666666667
1999,29176349,STG2,854.5416666666667
2000,29176393,STG2,239.41666666666686
2001,29176394,STG2,1757.5416666666672
2002,29176411,STG2,68.33333333333334
2003,29176424,STG2,68.33333333333334
2004,29176464,STG2,278.25
2005,29176504,STG2,899.0000000000006
2006,29176514,STG2,385.3333333333333
2007,29176733,STG2,150.5
2008,29176742,STG2,778.5000000000005
2009,29176745,STG2,409.5833333333333
2010,29176748,STG2,543.4166666666667
2011,29176892,STG2,538.5000000000002
2012,29176957,STG2,1064.7916666666663
2013,29177302,STG2,1948.0833333333337
2014,29177361,STG2,385.3333333333333
2015,29177365,STG2,506.3333333333333
2016,29177366,STG2,507.9166666666667
2017,29177509,STG2,68.33333333333334
2018,29177620,STG2,288.16666666666663
2019,29178012,STG2,288.16666666666663
2020,29178145,STG2,540.25
2021,29178315,STG2,149.16666666666669
2022,29179604,STG2,789.2083333333336
2023,29179730,STG2,190.91666666666669
2024,29179737,STG2,223.25
2025,29180019,STG2,304.5
2026,29180207,STG2,401.24999999999994
2027,29180211,STG2,189.58333333333337
2028,29180299,STG2,133.0
2029,29180317,STG2,36.0
2030,29180547,STG2,189.33333333333334
2031,29180660,STG2,36.0
2032,29180672,STG2,190.91666666666669
2033,29180701,STG2,911.5000000000005
2034,29180773,STG2,247.7500000000002
2035,29180779,STG2,246.16666666666669
2036,29180792,STG2,866.791666666667
2037,29180800,STG2,724.2916666666672
2038,29180811,STG2,2134.5000000000014
2039,29180816,STG2,1194.708333333334
2040,29180819,STG2,786.0833333333336
2041,29180932,STG2,158.58333333333334
2042,29181151,STG2,36.0
2043,29181218,STG2,36.0
2044,29181286,STG2,643.4583333333336
2045,29181296,STG2,1502.6666666666677
2046,29181437,STG2,911.5000000000005
2047,29181463,STG2,149.16666666666669
2048,29181632,STG2,182.8333333333334
2049,29181731,STG2,286.33333333333337
2050,29181784,STG2,189.33333333333334
2051,29181791,STG2,76.16666666666667
2052,29181979,STG2,223.25
2053,29182068,STG2,534.4583333333337
2054,29182160,STG2,100.66666666666667
2055,29182190,STG2,182.83333333333331
2056,29182252,STG2,534.4583333333336
2057,29182258,STG2,1262.6250000000002
2058,29182261,STG2,36.0
2059,29182290,STG2,36.0
2060,29182307,STG2,182.83333333333331
2061,29182354,STG2,911.5000000000005
2062,29182361,STG2,36.0
2063,29182366,STG2,157.25
2064,29182420,STG2,182.83333333333331
2065,29182458,STG2,400.62499999999994
2066,29182509,STG2,376.125
2067,29182536,STG2,126.5
2068,29182551,STG2,149.16666666666669
2069,29182552,STG2,36.0
2070,29182574,STG2,883.0833333333333
2071,29182576,STG2,36.0
2072,29182592,STG2,36.0
2073,29182610,STG2,68.33333333333334
2074,29182668,STG2,36.0
2075,29182749,STG2,271.7500000000003
2076,29182822,STG2,419.25
2077,29182871,STG2,507.9166666666667
2078,29182895,STG2,296.0
2079,29182915,STG2,794.1666666666671
2080,29182946,STG2,174.75
2081,29182959,STG2,510.95833333333394
2082,29182986,STG2,148.91666666666669
2083,29183013,STG2,296.0
2084,29183081,STG2,304.5
2085,29183135,STG2,351.875
2086,29183179,STG2,157.25
2087,29183205,STG2,166.91666666666669
2088,29183324,STG2,1672.4166666666674
2089,29183334,STG2,100.66666666666667
2090,29183372,STG2,1117.5000000000002
2091,29183435,STG2,175.0
2092,29183442,STG2,44.083333333333336
2093,29183494,STG2,834.4583333333335
2094,29183495,STG2,36.0
2095,29183505,STG2,750.708333333333
2096,29183540,STG2,507.9166666666667
2097,29183567,STG2,344.6666666666667
2098,29183574,STG2,278.25
2099,29183576,STG2,100.41666666666666
2100,29183577,STG2,183.08333333333331
2101,29183579,STG2,100.41666666666666
2102,29183584,STG2,148.91666666666669
2103,29183611,STG2,183.08333333333331
2104,29183665,STG2,158.58333333333334
2105,29183694,STG2,36.0
2106,29183715,STG2,197.41666666666666
2107,29183735,STG2,2854.583333333335
2108,29183738,STG2,667.7083333333338
2109,29183754,STG2,197.41666666666666
2110,29183756,STG2,450.45833333333366
2111,29183775,STG2,223.25
2112,29183784,STG2,278.25
2113,29183800,STG2,278.25
2114,29183836,STG2,181.5
2115,29183931,STG2,510.4583333333336
2116,29183932,STG2,213.83333333333334
2117,29183945,STG2,278.25
2118,29183946,STG2,150.75
2119,29183966,STG2,328.5
2120,29183978,STG2,790.125
2121,29183983,STG2,150.75
2122,29183990,STG2,278.25
2123,29183992,STG2,150.75
2124,29184057,STG2,344.6666666666667
2125,29184064,STG2,385.3333333333333
2126,29184155,STG2,543.4166666666665
2127,29184160,STG2,44.083333333333336
2128,29184168,STG2,52.16666666666667
2129,29184277,STG2,52.16666666666667
2130,29184340,STG2,60.25
2131,29184389,STG2,142.66666666666669
2132,29184431,STG2,791.4166666666671
2133,29184548,STG2,92.33333333333334
2134,29184553,STG2,174.75
2135,29184559,STG2,76.16666666666667
2136,29184980,STG2,44.083333333333336
2137,29185109,STG2,76.41666666666666
2138,29185113,STG2,458.0833333333333
2139,29185115,STG2,76.41666666666666
2140,29185148,STG2,288.16666666666663
2141,29185653,STG2,165.33333333333334
2142,29185744,STG2,360.8333333333333
2143,29186141,STG2,247.75
2144,29186196,STG2,547.3333333333346
2145,29186238,STG2,543.4166666666665
2146,29186409,STG2,826.3750000000005
2147,29186502,STG2,826.3750000000005
2148,29187517,STG2,157.25
2149,29187536,STG2,68.33333333333334
2150,29187652,STG2,519.4166666666665
2151,29187685,STG2,543.4166666666665
2152,29187868,STG2,296.4166666666667
2153,29187874,STG2,425.4999999999999
2154,29188104,STG2,86.08333333333333
2155,29188106,STG2,510.45833333333394
2156,29188189,STG2,449.75
2157,29188190,STG2,44.083333333333336
2158,29188585,STG2,60.0
2159,29188600,STG2,510.4583333333338
2160,29188630,STG2,9312.375
2161,29188834,STG2,133.0
2162,29188897,STG2,752.5833333333336
2163,29188919,STG2,296.4166666666667
2164,29189030,STG2,157.25
2165,29189056,STG2,433.5833333333333
2166,29189069,STG2,36.0
2167,29189093,STG2,534.4583333333336
2168,29189105,STG2,84.5
2169,29189159,STG2,133.0
2170,29189215,STG2,1744.0000000000002
2171,29189226,STG2,44.083333333333336
2172,29189260,STG2,133.0
2173,29189319,STG2,102.0
2174,29189406,STG2,133.0
2175,29189555,STG2,433.8333333333333
2176,29189610,STG2,183.08333333333331
2177,29189691,STG2,385.3333333333333
2178,29189732,STG2,296.0
2179,29189736,STG2,148.91666666666669
2180,29189740,STG2,100.41666666666666
2181,29189840,STG2,327.62500000000006
2182,29189886,STG2,78.0
2183,29189892,STG2,499.8333333333333
2184,29189904,STG2,181.25
2185,29189926,STG2,100.41666666666666
2186,29189948,STG2,491.75
2187,29189980,STG2,52.16666666666667
2188,29190007,STG2,230.0
2189,29190030,STG2,149.16666666666669
2190,29190038,STG2,508.1666666666667
2191,29190052,STG2,2432.0
2192,29190068,STG2,607.0833333333335
2193,29190132,STG2,664.0416666666669
2194,29190165,STG2,116.58333333333334
2195,29190261,STG2,126.5
2196,29190284,STG2,296.0
2197,29190288,STG2,385.3333333333333
2198,29190342,STG2,44.083333333333336
2199,29190425,STG2,142.66666666666669
2200,29190428,STG2,124.66666666666667
2201,29190526,STG2,369.62500000000045
2202,29190542,STG2,506.3333333333333
2203,29190545,STG2,100.41666666666666
2204,29190547,STG2,100.41666666666666
2205,29190570,STG2,157.25
2206,29190601,STG2,44.083333333333336
2207,29190603,STG2,36.0
2208,29190633,STG2,173.41666666666666
2209,29190638,STG2,174.75
2210,29190653,STG2,221.66666666666669
2211,29190684,STG2,133.0
2212,29190701,STG2,182.83333333333331
2213,29190710,STG2,481.20833333333326
2214,29190762,STG2,213.83333333333334
2215,29190763,STG2,126.5
2216,29190812,STG2,36.0
2217,29190823,STG2,2393.166666666668
2218,29190824,STG2,1373.3333333333333
2219,29190832,STG2,133.0
2220,29190835,STG2,100.41666666666666
2221,29190923,STG2,433.8333333333333
2222,29190947,STG2,7583.250000000004
2223,29190958,STG2,199.0
2224,29190972,STG2,199.0
2225,29190978,STG2,863.0000000000006
2226,29191045,STG2,519.4166666666666
2227,29191058,STG2,247.75
2228,29191084,STG2,519.4166666666667
2229,29191086,STG2,84.25
2230,29191204,STG2,866.416666666667
2231,29191212,STG2,132.75
2232,29191215,STG2,543.4166666666666
2233,29191223,STG2,1355.458333333334
2234,29191251,STG2,174.75
2235,29191256,STG2,353.0
2236,29191259,STG2,174.75
2237,29191265,STG2,312.41666666666663
2238,29191310,STG2,2234.625000000001
2239,29191338,STG2,52.16666666666667
2240,29191383,STG2,361.0833333333333
2241,29191385,STG2,320.25
2242,29191387,STG2,166.91666666666669
2243,29191389,STG2,427.0833333333333
2244,29191395,STG2,543.4166666666665
2245,29191402,STG2,1579.4583333333337
2246,29191437,STG2,165.33333333333334
2247,29191499,STG2,2736.8333333333344
2248,29191537,STG2,1464.7916666666665
2249,29191539,STG2,133.0
2250,29191547,STG2,411.1666666666667
2251,29191571,STG2,182.83333333333331
2252,29191628,STG2,449.75
2253,29191868,STG2,801.7500000000001
2254,29191873,STG2,52.16666666666667
2255,29192002,STG2,866.916666666667
2256,29192063,STG2,52.16666666666667
2257,29192447,STG2,538.5000000000002
2258,29193612,STG2,255.83333333333334
2259,29193613,STG2,895.208333333334
2260,29194411,STG2,849.7083333333338
2261,29195393,STG2,142.41666666666666
